section_id,goods_train_flag,krank_special_flag,train_length_m,train_type,priority_class,goods_corridor_active,historical_goods_throughput,line_type,signaling_system,block_section_line,weather_severity,flat_tyre_incidents_last_hr,maintenance_block_active,headway_ahead_min,current_delay_prev_min,section_speed_profile,congestion_next_block,time_of_day_hour,protocol_id,delay_next_min,recommended_action
S10133,1,0,780.2032646226301,express,5,0,3.399981149884974,multiple,AT,Main,0,1,0,15.424717428571258,4.70481762858737,96.5016826935964,5,8.547349581952094,G&R.55,17.51466675294635,NORMAL
S10134,1,0,653.4822339161456,passenger,4,0,7.017398943089382,single,AWS,Down,2,0,0,6.61449207878059,6.159646685967845,86.73583438179709,0,4.0308237449572175,G&R.63,9.867519912879269,NORMAL
S10135,1,0,514.1992796636932,goods,4,0,6.745193720193367,multiple,ABS,Main,4,0,0,12.564252881815438,2.827337433985567,103.19051784425305,2,13.981584398922475,PR112,9.741388599775798,NORMAL
S10136,1,0,623.6974293175095,goods,5,0,10.541924776663713,double,AWS,Down,1,0,0,19.35957294936197,8.7580245873016,79.26812599855899,3,16.01701998347238,PR117,24.78301964685243,NORMAL
S10137,1,0,733.8071805324034,passenger,3,0,10.67402943901443,multiple,AT,Up,3,0,0,11.11310717528458,7.238114245098217,78.79464876091146,3,19.332044439453007,S.R.16.01,15.192468183354302,NORMAL
S10138,1,1,565.46299072916,goods,3,1,6.627717034646492,double,ABS,Down,2,0,0,8.450417617703355,1.7897145854061207,96.48658719345818,6,1.726382406816569,G&R.58,2.044304411270487,NORMAL
S10139,1,0,634.2175582516608,express,3,0,10.537247213543727,single,AT,Down,2,0,0,13.588781886717195,1.7172005829045436,84.00604350036456,3,18.652634501927075,G&R.71,47.300618017891445,NORMAL
S10140,1,1,596.6340242831385,goods,1,0,9.333639078731336,double,AT,Loop,0,0,0,10.724627620180641,2.5844129594737835,111.61250445252215,1,22.206273499495147,W2,3.7258242091557383,NORMAL
S10141,1,0,732.9115389209707,goods,1,1,4.4171172389201825,double,ABS,Loop,1,0,0,12.238275289848154,0.5120625046542387,116.56487975571525,1,6.797171526993818,PR116,14.154620737099899,NORMAL
S10142,0,1,713.158860197207,passenger,1,0,4.201653004702246,double,AT,Up,1,0,0,12.391754681086917,0.6567286677137768,77.92333937525143,3,13.130668197727662,S.R.10.02,0.17064024894454377,NORMAL
S10143,1,0,625.2236829500152,express,1,1,10.795628714045407,single,ABS,Up,1,0,0,10.402773013466907,4.080034378871566,66.34902212578581,3,17.06984787241154,G&R.51,8.694868060004278,NORMAL
S10144,1,0,727.0683980824176,express,5,0,6.024463597111438,multiple,ABS,Loop,1,0,0,13.573069311759077,3.4326555844920335,78.76357244237742,2,21.108919889827895,PR110,0.508575974881891,NORMAL
S10145,0,0,722.9524274051464,passenger,1,0,7.215659364296846,double,AWS,Up,5,0,0,11.467951739366537,3.1440896696236837,111.60223812620623,2,7.060580326346298,G&R.65,9.680702257139433,NORMAL
S10146,0,0,531.0447373675653,goods,3,0,3.647420583379156,double,ABS,Down,2,0,0,11.63539246447809,0.5557154939827977,97.44923726680429,3,20.926014484684313,PR100,6.880185431636182,WAIT_120s
S10147,1,0,470.2756356029356,passenger,1,0,7.618689720970914,double,AWS,Main,0,0,0,8.192045523771117,1.2652827021628272,105.42553213746103,0,2.656219176975484,S.R.9.01,1.574419859484769,NORMAL
S10148,0,0,649.5827018612634,express,1,1,7.657328747126575,multiple,ABS,Main,1,0,0,17.63354095127771,14.053971506996449,105.54046270950968,3,15.719621850166696,ABS1,4.303285855349862,NORMAL
S10149,1,0,617.8605087927084,express,4,0,8.805576345676936,single,AT,Main,5,1,0,12.952491307506167,10.302822945404067,77.51006700280067,3,22.59197087279735,G&R.65,6.8348109808532005,NORMAL
S10150,0,0,488.91834006205306,express,4,1,6.848281684782909,double,ABS,Loop,2,0,0,7.735630183312871,5.3782910844662775,81.42684998465256,3,2.2284743302294725,G&R.73,5.214868593504594,NORMAL
S10151,1,0,636.4603116063383,passenger,3,0,5.462136230757665,double,AT,Down,5,1,0,15.394271593492324,0.49575932896148234,101.49040770385892,3,20.19621585066684,PR106,16.025123875459716,NORMAL
S10152,1,0,537.415617441801,express,4,1,9.559533674669193,single,AT,Up,0,0,0,15.637528585974323,0.12767445508907255,119.4631468366724,4,4.093436671830773,PR118,4.290767877549113,NORMAL
S10153,1,0,584.3957279951419,express,3,1,4.078209487091943,double,ABS,Main,2,0,0,19.73635469891294,3.658819756903469,87.27435039628193,3,14.658478930807432,ABS2,4.7865120645074395,NORMAL
S10154,0,0,574.0871093618762,passenger,4,1,5.266063320131268,double,AT,Loop,2,0,0,7.603088510290064,1.1415977985159103,83.59223521483761,3,10.505479908277167,S.R.8.02,2.0489995979067572,NORMAL
S10155,1,0,766.5967051321861,express,3,0,9.43521542309811,double,ABS,Main,4,0,0,13.76700600267959,0.4614750697486061,96.87505028960128,2,20.52558308837564,G&R.54,2.0930969259433,NORMAL
S10156,1,0,465.002072325605,express,5,0,6.082541517859257,multiple,AT,Main,1,0,0,11.631179698237936,19.189844293255756,94.04035816265257,1,4.5054126855033765,S.R.16.02,14.711509076416158,NORMAL
S10157,1,0,502.18535064937146,goods,4,0,8.026521661744031,double,AT,Down,0,0,0,7.982975480512767,3.956246827464761,78.58904409021466,2,16.54227284121543,G&R.67,8.946803569341196,NORMAL
S10158,0,0,554.7229516663364,passenger,3,0,10.256807696977923,double,AWS,Loop,1,0,0,19.86729409623797,1.6716136744948638,97.8118753575534,2,5.911591845695477,EI1,11.999468042646159,NORMAL
S10159,0,0,472.9613727067545,goods,3,1,6.199482912626557,multiple,ABS,Main,2,0,0,10.163101580122962,0.784009886659192,87.9434199757874,1,13.97733466402681,S.R.14.01,30.751041166640594,NORMAL
S10160,1,0,709.9319569917,passenger,3,0,5.493696322344174,single,ABS,Main,0,0,1,15.99934157338027,0.08742122782972984,87.4762181276123,4,1.5396780501524407,S.R.6.01,18.054381378346264,ROUTE_LOOP
S10161,1,0,767.3247045113288,express,1,0,7.711184299687747,double,AWS,Loop,1,0,0,15.931257556962702,2.1915525035614323,96.98575108860798,2,13.684893712657933,M5,6.062813040987944,NORMAL
S10162,1,0,719.2498724848348,goods,3,1,7.190579749618672,single,AT,Down,3,0,0,12.536156449773245,1.1802619739768416,85.43662999259928,7,20.31522836484901,PR104,3.211209625865032,NORMAL
S10163,1,0,509.64325297367606,goods,1,1,7.929825862429695,single,ABS,Down,4,0,0,17.626439313131076,8.854155440014166,90.05100309043682,2,21.09688287313882,G&R.55,4.468269513884572,NORMAL
S10164,0,0,516.892806985877,passenger,3,0,7.659904880425811,multiple,ABS,Loop,4,0,0,11.3091229141198,6.793366871910132,114.13005700905512,3,5.465879868077556,PR107,3.458360670219585,NORMAL
S10165,1,0,558.3749744643418,express,5,0,8.954602683419598,single,AT,Down,3,0,0,6.527108037634047,7.896919869345541,84.28676895861372,3,5.720319286251613,PR101,4.623119604082573,SPEED_90kmph
S10166,1,0,617.1174964092646,goods,3,0,6.465285920809881,double,ABS,Main,0,0,0,13.792015920838637,2.856806993648255,96.23330968253778,2,14.684860156717125,S.R.11.01,47.706040205245976,NORMAL
S10167,1,0,752.4826555092707,goods,3,0,7.940091327344186,single,ABS,Main,2,0,0,15.21261936258545,1.31944651888129,87.78608143281515,4,1.8794147943174826,S.R.19.01,28.588170735833714,NORMAL
S10168,1,0,748.7924109234519,goods,4,0,6.422133529664762,single,AWS,Main,2,0,0,13.729495645041867,8.322539207974055,101.65084166543227,0,2.556676369732351,S.R.11.01,16.781621772955052,NORMAL
S10169,1,0,553.9113178648225,express,1,0,4.156860565023845,double,ABS,Loop,1,1,0,15.075687154484127,6.961633580197038,75.88626982233421,4,3.055107682254631,PR116,0.06881480539925383,NORMAL
S10170,1,1,544.791442033863,goods,3,1,5.229369410018776,single,AWS,Loop,0,0,0,19.405867731807117,3.116229954409345,97.04675105779086,2,3.3461321427321877,G&R.60,5.570179694526966,KRANK_PRIORITY
S10171,1,0,513.2373186017538,express,4,1,8.47058400451111,double,AT,Main,2,0,0,20.833277117731292,0.283815126598733,120.79026882892425,3,4.418832189727431,PR107,19.854794317141533,NORMAL
S10172,1,0,571.462528992417,passenger,3,0,6.353699135826609,single,AT,Main,3,0,0,15.773148569579075,4.433752823789204,94.35067651712198,1,18.898379207672807,PR106,8.254924145375472,NORMAL
S10173,1,0,717.0643139014405,goods,5,0,7.160491014353914,double,ABS,Loop,5,1,0,17.69700097809315,5.164462569743362,80.19393483483144,2,5.173207563200405,M7,1.1200697018561476,NORMAL
S10174,1,0,851.4536366527041,goods,4,0,10.796740613353116,multiple,AWS,Down,0,0,0,15.469539271974462,0.5472785103163086,80.95258054399997,3,10.220056916451849,PR105,6.313272497264055,NORMAL
S10175,1,0,662.6582151179856,goods,3,1,3.7260104557360645,double,ABS,Main,3,0,0,12.677271146908968,4.573454843919557,79.95238904555633,4,6.998782275099063,ABS2,1.4817286938889953,NORMAL
S10176,0,0,741.2462735080965,goods,4,1,12.876996861160123,double,AT,Up,5,0,1,18.315456353098533,5.344964362641056,92.0932521459249,3,2.2076007578562677,M4,1.7309830563333721,NORMAL
S10177,1,0,542.3748207945305,goods,5,0,11.097939323449571,single,AT,Up,5,0,0,10.157230230603629,2.774909783190788,106.33334434075108,2,14.431124532808013,PR115,1.0964381572838393,NORMAL
S10178,1,0,614.9911398453226,goods,5,1,10.503337418173428,multiple,AWS,Loop,1,1,1,21.172496461232303,0.546568525010037,85.96950995764952,2,6.525364216397689,G&R.58,21.79393018459741,NORMAL
S10179,0,0,495.4005577193334,goods,4,0,8.229786455126602,single,ABS,Down,0,0,1,8.405678036997493,4.449676911070862,98.15712070604627,0,3.1621080351532003,RE1,9.75377834561926,NORMAL
S10180,1,0,520.4936865668328,goods,3,0,7.285026459520063,single,ABS,Main,2,0,1,14.962479022238277,3.3382427594476116,87.06499600008705,1,12.459824171284682,G&R.70,13.043773149190603,NORMAL
S10181,1,0,546.3921757472644,goods,5,1,6.425981120383937,single,ABS,Down,0,0,0,11.526019962062296,0.7433161657537044,88.9147219992674,2,20.74949076868356,S.R.6.02,32.59264157368894,NORMAL
S10182,1,0,650.502379239512,goods,5,1,7.534285364759515,double,ABS,Loop,0,0,0,12.176117375912845,0.3927485360518937,75.25444642477756,2,6.951092935278508,S.R.9.03,1.126081064296263,NORMAL
S10183,1,0,781.601238046438,express,3,1,9.426075814829064,single,ABS,Up,0,0,0,6.383202718212251,4.249432578599149,106.37017136168463,2,22.840884899419176,S.R.10.02,3.1126842654838778,NORMAL
S10184,1,0,812.3089859717978,goods,1,0,5.7241926623672015,double,ABS,Up,4,0,0,15.680378847117694,1.480610760935974,74.5692990143605,6,11.82853787127928,S.R.14.01,26.052625295877885,NORMAL
S10185,1,0,502.67724861006707,passenger,3,0,6.165201512299728,single,AT,Down,0,0,1,13.239714568876336,10.366054346764596,96.86731403440933,1,4.774394321347043,S.R.11.02,8.983094652353474,NORMAL
S10186,0,0,451.45388643448206,goods,4,1,11.887095235186862,single,AT,Loop,2,0,0,18.757411106537063,3.3712326223226126,107.501663874544,0,7.423871116593197,PR119,6.954164629988687,NORMAL
S10187,0,0,624.717798789913,passenger,4,1,9.76774892270044,double,AWS,Loop,4,0,0,13.187091508919348,1.034410091264818,76.48086539263991,2,19.11820360240911,PR107,1.5115205164864365,NORMAL
S10188,1,0,772.7122421725877,goods,4,0,6.953089166092173,single,ABS,Down,4,0,0,8.829007467220073,2.5698793015162322,93.16235124989561,1,7.126763532306147,AWS1,5.375042500973373,NORMAL
S10189,1,0,452.0775804723507,goods,4,0,6.801637632157627,single,AT,Main,2,0,0,10.355013241041187,0.1050757246965867,70.4958942963186,2,4.585835277211712,M3,9.885500876577161,NORMAL
S10190,1,0,720.5452189922523,goods,5,0,6.006711224998952,multiple,ABS,Down,3,0,0,12.922873831353558,2.7288998632428823,84.52246801920377,1,12.474173099198365,G&R.65,17.31241372604345,NORMAL
S10191,1,0,483.46210973626904,goods,3,0,7.399507164772774,double,AWS,Down,0,1,0,9.730891881239874,0.7647634153004411,89.56577488471709,0,9.259636685246084,RE1,1.711612901548976,NORMAL
S10192,1,0,595.6949758878882,passenger,1,1,9.681885657378832,single,ABS,Up,1,0,0,7.564192975834277,1.206988244020301,83.33787791047548,3,7.202805940435875,G&R.58,0.8557952430097102,NORMAL
S10193,0,0,616.0742518843572,express,1,0,7.3539016986209775,single,ABS,Up,1,0,0,13.513378440879357,4.178961129468785,103.03892868793297,0,14.723573927669248,G&R.60,3.2149203695130555,KRANK_PRIORITY
S10194,1,0,727.7988785267131,goods,4,1,7.259719258352172,double,ABS,Down,5,0,0,11.60316880404711,0.3579564938923582,123.2939148965308,2,2.859644952909096,G&R.58,5.067769724970993,NORMAL
S10195,0,0,750.3608508234204,passenger,1,0,9.09528150088404,double,ABS,Loop,2,0,0,11.894694361165687,5.251214114683026,88.30732837500892,0,22.630951194135015,S.R.8.01,11.120616163583408,NORMAL
S10196,0,0,675.3024082654044,goods,4,0,9.310708903621338,multiple,ABS,Up,0,0,0,8.911705223173843,6.029549662374508,82.30185955056568,3,0.4995951122842861,G&R.55,4.269554809303323,NORMAL
S10197,0,0,487.23711373071427,passenger,5,0,7.902611864551041,single,ABS,Loop,1,0,0,9.96342507840897,1.3629320984274964,92.46189578772824,2,22.990730502287963,PR118,7.279726607221187,NORMAL
S10198,1,0,615.7434139368788,passenger,4,0,7.141732315753609,single,ABS,Main,1,0,0,13.279417444503038,4.357006967799482,103.85746891895194,2,3.687409418712205,PR109,1.3326578671875253,NORMAL
S10199,1,0,727.5013904920143,goods,1,1,4.8942704287672605,multiple,ABS,Down,1,1,0,12.383350712941064,2.5793472935883592,90.29316703876347,1,0.42478158943827005,S.R.6.03,22.089361698268416,NORMAL
S10200,1,0,724.6075129058629,goods,4,1,10.26892400414593,double,AT,Down,2,0,0,6.21907331011856,1.634189730868089,121.25294347859352,0,13.328247015617862,PR103,8.852453573119908,SPEED_60kmph
S10201,1,0,446.88467426408715,passenger,1,0,9.53010348127102,double,ABS,Down,1,0,0,13.716819292671861,1.8191785797274997,94.60171166254206,2,3.0988354794494795,S.R.12.01,7.346568919911959,NORMAL
S10202,1,0,697.6247899475344,goods,3,1,6.76552483963284,single,AWS,Down,0,1,0,19.330796464609843,5.803060742316613,77.12782953352523,1,11.348735529791439,PR106,4.226609064209716,NORMAL
S10203,1,0,795.12255018899,goods,1,1,6.625290205863542,single,AT,Main,0,0,0,14.470401526667818,4.069843331268604,79.75248178505609,2,11.472659972328689,AWS1,17.40214383790044,NORMAL
S10204,1,1,751.2484909528379,goods,4,1,10.378907996556242,single,ABS,Down,4,0,0,10.21288763949184,6.66029148966977,89.14413876799092,1,6.900638000029193,S.R.24.01,10.611996343941513,NORMAL
S10205,1,0,568.8541645645926,goods,3,0,7.4189278231382625,single,ABS,Down,2,0,0,10.781464284132525,0.6904560647793636,91.14213312619839,6,21.984496108521995,M4,18.070558549976006,NORMAL
S10206,0,0,741.5677374667149,goods,3,1,8.129781527134146,multiple,AT,Down,4,0,1,9.087791478362556,0.3311448093980459,107.87213270296526,3,11.15054926278559,G&R.72,35.64169739908854,NORMAL
S10207,1,0,778.5955788709092,goods,4,0,4.523067519929208,double,AT,Main,3,0,0,7.981428364877643,2.1708642152997433,105.59951662611067,3,18.57234631896167,PR116,5.694012735374896,NORMAL
S10208,1,0,580.4057287742817,express,4,0,7.2987132580860425,single,ABS,Up,1,0,0,18.241166504165896,7.913271573838011,87.91140931619096,3,12.41436945452718,PR101,6.310617987953896,SPEED_90kmph
S10209,1,0,746.1232635469992,goods,5,1,11.130916015187411,single,AT,Loop,1,0,0,6.214936139798772,0.4454709902310014,88.89145343399477,3,18.778429572511424,S.R.9.02,30.10444761262121,NORMAL
S10210,0,0,900.4308319489202,express,5,0,4.774937433528142,double,AWS,Down,3,0,0,13.4187726088808,5.000800355663503,102.84393898315324,3,10.790553205268715,G&R.66,63.30623139349042,NORMAL
S10211,1,0,711.1785508017144,express,1,0,7.468931736643377,multiple,ABS,Down,2,1,0,11.618719558600981,2.680139065769305,90.43200062352543,2,3.5072865931183372,PR110,34.75444382156791,NORMAL
S10212,1,0,657.3223222645973,express,3,0,8.991243615583402,double,AT,Down,2,1,0,11.86947615776063,4.804818055410675,66.66435589239984,2,21.63123235870077,G&R.64,3.9515257463376563,NORMAL
S10213,1,0,667.4411074419448,express,3,0,8.836267024923165,double,ABS,Down,4,0,0,13.263130913532324,0.03479966746814309,105.58780781267919,3,23.975932521007792,PR101,4.109210966569449,SPEED_90kmph
S10214,0,0,425.21352249874667,express,5,1,10.749591043823015,double,AT,Loop,4,0,0,15.117057810729968,2.924105669328325,80.69779302300903,0,3.2147147942663317,S.R.6.04,9.25854406609131,NORMAL
S10215,0,0,556.7115503999838,express,3,0,5.020281242026268,double,AWS,Main,0,0,0,8.43867811284409,5.734196586340875,95.79759368400917,4,3.0197183030877612,M3,12.236884140871837,NORMAL
S10216,1,0,530.2374428144205,passenger,4,0,9.752852669085815,multiple,AT,Up,3,1,0,14.950769450839047,3.7626286050584232,110.18242326933414,2,7.7632067242224005,G&R.49,0.3196175923155325,ROUTE_DFC
S10217,1,0,695.2845385384448,goods,4,0,9.189811426331506,single,ABS,Up,0,1,0,10.790529534699047,5.4993936847396165,87.62061518452396,2,8.591418917922404,PR104,33.23645594651485,NORMAL
S10218,1,0,671.3431694901451,express,4,0,8.798513833924583,double,AWS,Down,2,0,0,12.731243631325356,2.720264794398266,79.18448296647975,2,6.699868565065635,S.R.14.01,1.6406343057024464,NORMAL
S10219,1,0,490.1982056233232,goods,3,0,4.550990041956457,double,ABS,Up,0,0,0,13.144025372296085,0.09497399053207597,109.12619979312004,3,18.174060456199122,M3,48.114394713923126,NORMAL
S10220,1,0,653.813763706371,goods,5,0,10.720765855841492,single,ABS,Main,1,0,0,18.76681458731749,1.4957625412568802,90.5660126238375,0,12.798752628466701,G&R.50,1.462961730584789,NORMAL
S10221,0,0,681.1927912581465,passenger,3,1,6.415543764487742,double,ABS,Loop,0,0,0,15.120426073088266,3.62759150868467,83.81480170003236,5,12.370293543054892,PR112,17.76422055749328,NORMAL
S10222,0,0,746.2943416604095,express,4,1,3.8270982651725043,single,AT,Down,1,0,0,13.300278532358254,7.041306476518277,88.13714134239027,1,18.723721906057353,PR110,71.53808157586339,NORMAL
S10223,1,0,413.9698322454294,goods,5,1,7.127781011606079,double,AT,Down,3,0,1,9.882908658753362,2.4666663814631313,104.85108317909254,1,0.042304936091093204,S.R.24.01,34.10433031274793,NORMAL
S10224,1,0,606.2722317496101,express,5,0,6.120121628723158,double,ABS,Up,2,0,0,14.88924427853574,15.32629432906488,84.62791557274095,2,5.440971056895888,PR118,21.268884976724035,NORMAL
S10225,1,0,479.0720214562892,goods,3,1,7.665612661724019,double,ABS,Down,0,0,0,9.281172129209093,0.1151131887793161,65.91556143383073,6,8.223110607165609,G&R.54,8.600196617704407,NORMAL
S10226,0,0,663.1029374730663,goods,1,0,7.884122963494323,double,AT,Loop,1,0,0,11.468603203725909,4.026678274117037,101.75426236276721,2,13.941754316088215,PR119,4.913878836847741,NORMAL
S10227,0,0,568.7073516757282,goods,1,0,9.92614461783812,single,ABS,Up,1,0,0,17.857422963465773,2.9151001785530104,99.29837477063612,3,16.965261179494476,PR109,21.824830265998393,NORMAL
S10228,1,0,606.8565023260591,express,3,1,8.998033046993895,double,AT,Loop,2,1,0,12.079616427914884,1.7177885804282735,91.58365860950528,1,18.644812839669612,S.R.23.01,20.899739279189504,NORMAL
S10229,1,0,727.4439301703593,passenger,4,0,8.033531658152718,double,ABS,Down,2,0,0,10.444791210389845,0.5021395404179088,88.31266785279146,1,16.954388786977596,S.R.22.01,2.483427086883184,NORMAL
S10230,1,0,709.8716786058941,passenger,4,0,7.0021161196821415,single,ABS,Loop,0,0,0,17.38424310135416,1.5160905869553483,69.19502892645615,2,3.8421277598343417,PR116,60.567091004180405,NORMAL
S10231,1,0,465.5543629250799,passenger,1,0,7.421049520000785,multiple,ABS,Main,3,0,0,6.748343889189767,3.3709683033732,85.8447114572272,3,6.903011569959977,PR116,1.9534425617038216,NORMAL
S10232,0,0,515.9781706397736,goods,5,0,6.205394127463427,double,ABS,Loop,3,1,1,12.636718684267827,0.9746554698836669,100.25075405081787,2,4.068276014280159,S.R.8.03,14.932271610326833,NORMAL
S10233,1,0,664.3307164669543,passenger,3,0,6.116021172521114,multiple,AT,Main,4,1,0,13.900795548869064,0.4765676206207311,90.6214013476466,3,19.64206624903307,G&R.70,27.58872162642988,NORMAL
S10234,0,1,498.76144251105626,goods,1,0,8.46039510286162,double,ABS,Loop,0,0,0,14.374921148779983,5.139298441748293,88.09672138440736,3,17.957837139891954,PR117,2.8586586601307555,NORMAL
S10235,1,0,503.90657551371646,passenger,1,1,7.691046788797376,double,ABS,Down,3,1,0,9.818165125666656,4.91944384220515,72.69916740509176,3,4.702850132724781,PR104,24.923858741878128,NORMAL
