section_id,line_type,is_electrified,block_length_km,loop_length_m,gradient_permille,curvature_class,max_speed_kmph,perm_speed_restr_kmph,signal_type,headway_min,section_capacity_tph,section_utilization,maint_block_active,maint_start_time,maint_end_time,train_id,train_type,priority_class,train_length_m,axle_load_tonnes,traction_type,accel_category,braking_category,origin_station,dest_station,stopping_pattern,sch_arrival_time,sch_departure_time,actual_arrival_time,actual_departure_time,delay_prev_checkpoint_min,dwell_scheduled_min,dwell_actual_min,buffer_time_min,time_of_day_hour,day_of_week,is_holiday,is_peak_hour,direction,overtake_planned,conflicts_next_15min,headway_ahead_min,headway_behind_min,crossings_junction,congestion_index,incident_flag,incident_type,weather_category,weather_severity,temp_speed_restr,worksite_severity,delay_next_min,high_delay_risk
SEC002,double,True,8.0,624.0,6.9,mild,90,70,absolute,7,13,0.58,False,2025-12-05 03:31:40,2025-12-05 08:14:32,Train_27789,MEMU,1,570.0,19.6,electric,medium,advanced,NDLS,HYB,non_stop,2025-12-05 08:31:37,2025-12-05 08:34:23,2025-12-05 08:39:43,2025-12-05 08:44:01,6.24,10.0,11.11,2.1,8.1,3,True,True,down,False,6,7.4,24.9,3,0.74,False,none,rain,0.66,False,none,30.9,True
SEC005,double,True,5.4,622.0,-2.7,mild,60,0,automatic,10,14,0.88,False,2025-12-05 02:18:13,2025-12-05 04:27:55,Train_24185,passenger,3,682.0,24.0,electric,fast,standard,NDLS,BCT,non_stop,2025-12-05 07:42:09,2025-12-05 07:56:17,2025-12-05 07:56:59,2025-12-05 08:04:54,22.36,11.5,13.89,3.0,7.2,3,False,True,up,False,3,7.5,22.4,0,0.69,False,none,rain,0.85,False,none,45.4,True
SEC003,double,True,4.3,1057.0,5.2,straight,110,30,automatic,5,12,0.49,False,2025-12-05 05:23:31,2025-12-05 09:47:04,Train_26426,passenger,2,872.0,18.8,electric,medium,advanced,KZJ,MUE,all_stops,2025-12-05 19:16:10,2025-12-05 19:21:50,2025-12-05 19:29:03,2025-12-05 19:25:17,-0.71,8.1,10.69,2.5,19.3,3,False,True,down,False,0,7.7,24.7,2,0.47,False,none,clear,0.75,False,none,25.6,True
SEC004,double,True,6.6,1050.0,-6.8,mild,110,30,MACL,10,12,0.56,False,2025-12-05 05:51:37,2025-12-05 10:34:38,Train_42186,passenger,1,703.0,24.5,diesel,fast,standard,SC,BCT,non_stop,2025-12-05 20:21:38,2025-12-05 20:26:36,2025-12-05 20:25:18,2025-12-05 20:35:27,0.87,4.7,3.84,6.4,19.7,1,False,True,up,True,1,13.6,12.8,2,0.62,False,none,clear,0.09,False,low,22.1,True
SEC002,double,True,8.3,658.0,-10.9,mild,60,0,automatic,3,16,0.43,False,2025-12-05 01:50:45,2025-12-05 04:40:05,Train_18129,MEMU,4,595.0,21.4,diesel,slow,advanced,BPQ,MUE,all_stops,2025-12-05 22:07:31,2025-12-05 22:17:20,2025-12-05 22:15:50,2025-12-05 22:37:05,6.27,8.2,7.75,7.1,21.2,3,False,False,up,False,3,10.8,6.9,3,0.49,True,track_defect,rain,0.39,False,none,28.8,True
SEC003,double,True,6.4,1089.0,-14.1,straight,110,30,MACL,3,15,0.47,False,2025-12-05 05:01:42,2025-12-05 07:58:49,Train_90736,express,4,703.0,24.9,dual,slow,standard,KZJ,HYB,all_stops,2025-12-05 22:29:05,2025-12-05 22:41:03,2025-12-05 22:41:52,2025-12-05 22:56:42,2.7,5.1,4.9,4.3,21.9,0,False,False,up,False,7,6.1,6.2,3,0.29,False,none,rain,0.28,False,none,17.0,True
SEC004,double,True,8.2,836.0,9.1,straight,90,0,MACL,5,15,0.46,False,2025-12-05 03:01:27,2025-12-05 07:53:13,Train_59917,passenger,4,635.0,18.3,electric,medium,standard,BPQ,RC,limited_stops,2025-12-05 19:37:02,2025-12-05 19:39:55,2025-12-05 19:48:27,2025-12-05 19:40:37,19.37,3.4,2.44,3.1,19.1,2,False,True,down,False,7,11.9,19.0,1,0.43,False,none,clear,0.75,False,none,37.4,True
SEC001,double,True,4.9,829.0,-9.1,straight,110,30,absolute,5,23,0.64,False,2025-12-05 05:02:07,2025-12-05 10:02:10,Train_98049,MEMU,4,812.0,18.1,electric,medium,standard,NDLS,BCT,all_stops,2025-12-05 18:53:23,2025-12-05 19:03:42,2025-12-05 19:08:24,2025-12-05 19:05:29,1.8,3.6,2.96,6.4,18.6,6,True,True,down,False,7,19.6,3.2,0,0.25,True,none,rain,0.87,False,none,29.9,True
SEC004,single,True,8.0,1190.0,-4.1,straight,90,0,MACL,10,12,0.62,False,2025-12-05 05:27:24,2025-12-05 09:20:14,Train_85410,passenger,5,640.0,19.8,dual,fast,advanced,BPQ,RC,all_stops,2025-12-05 17:08:27,2025-12-05 17:19:09,2025-12-05 17:09:53,2025-12-05 17:20:41,0.86,11.7,12.67,5.4,16.2,1,False,False,up,False,4,17.6,24.2,4,0.63,False,none,fog,0.9,False,none,40.5,True
SEC003,double,False,3.6,863.0,8.1,sharp,110,70,MACL,10,8,0.48,False,2025-12-05 03:22:00,2025-12-05 06:08:30,Train_77680,passenger,4,678.0,23.0,electric,fast,standard,BPQ,BCT,non_stop,2025-12-05 13:51:06,2025-12-05 13:55:27,2025-12-05 14:07:03,2025-12-05 14:19:58,1.35,10.7,11.72,4.1,13.7,0,False,False,down,False,3,11.5,22.0,4,0.68,False,none,rain,0.17,False,none,23.9,True
SEC003,double,True,5.0,596.0,-1.5,straight,60,70,MACL,7,17,0.43,False,2025-12-05 05:27:34,2025-12-05 11:17:03,Train_50069,passenger,3,829.0,20.7,electric,medium,standard,KZJ,MAS,non_stop,2025-12-05 21:27:21,2025-12-05 21:35:28,2025-12-05 21:29:46,2025-12-05 21:55:08,19.93,11.9,12.97,3.5,21.1,4,False,False,up,False,4,9.0,15.2,1,0.67,False,none,clear,0.13,False,none,23.2,True
SEC001,double,True,5.7,696.0,-8.5,straight,60,0,absolute,10,15,0.94,False,2025-12-05 05:19:31,2025-12-05 11:03:22,Train_49101,express,4,753.0,23.2,electric,medium,standard,DHNE,BCT,non_stop,2025-12-05 21:43:48,2025-12-05 21:48:57,2025-12-05 22:01:24,2025-12-05 21:52:27,20.9,9.4,10.73,3.9,21.6,1,False,False,down,True,5,15.3,11.7,4,0.54,False,none,clear,0.31,True,none,35.7,True
SEC004,double,True,6.6,734.0,-9.2,straight,110,0,absolute,5,9,0.49,False,2025-12-05 04:33:56,2025-12-05 07:08:23,Train_74398,passenger,1,695.0,23.8,diesel,slow,standard,NDLS,MAS,limited_stops,2025-12-05 14:14:38,2025-12-05 14:22:25,2025-12-05 14:30:11,2025-12-05 14:45:16,-1.87,11.6,11.93,2.2,13.8,6,False,False,up,False,0,12.5,21.8,1,0.94,False,none,clear,0.83,False,low,39.3,True
SEC004,double,True,4.6,1171.0,-2.8,mild,110,0,absolute,5,20,0.76,False,2025-12-05 02:38:21,2025-12-05 05:53:31,Train_34245,MEMU,3,720.0,20.0,electric,slow,standard,DHNE,BCT,non_stop,2025-12-05 15:32:03,2025-12-05 15:40:56,2025-12-05 15:49:54,2025-12-05 15:55:49,-0.95,8.4,8.69,6.7,14.9,0,False,False,down,True,6,8.1,22.9,1,0.35,False,none,rain,0.49,False,none,25.8,True
SEC001,double,True,8.1,685.0,2.0,straight,60,50,automatic,7,21,0.89,False,2025-12-05 02:44:33,2025-12-05 06:47:18,Train_72742,express,1,605.0,19.6,electric,fast,standard,SC,HYB,non_stop,2025-12-05 17:22:10,2025-12-05 17:28:01,2025-12-05 17:32:01,2025-12-05 17:35:19,1.9,6.1,6.21,6.8,17.0,1,False,True,down,False,5,11.5,5.5,0,0.47,True,track_defect,rain,0.33,False,none,25.8,True
SEC004,single,True,8.0,801.0,-3.2,mild,110,50,MACL,10,19,0.54,False,2025-12-05 01:05:46,2025-12-05 05:49:43,Train_10792,MEMU,1,697.0,21.3,electric,fast,standard,NDLS,BCT,non_stop,2025-12-05 15:02:51,2025-12-05 15:13:50,2025-12-05 15:18:28,2025-12-05 15:18:57,23.62,2.1,3.5,4.3,14.4,4,False,False,down,False,1,19.5,20.0,2,0.61,False,none,rain,0.88,False,high,45.3,True
SEC001,double,True,7.4,1025.0,12.1,mild,90,0,MACL,10,19,0.86,False,2025-12-05 01:58:32,2025-12-05 07:32:53,Train_99432,freight,2,536.0,19.5,electric,fast,standard,BPQ,HYB,non_stop,2025-12-05 09:59:06,2025-12-05 10:02:17,2025-12-05 10:07:47,2025-12-05 10:19:26,19.75,6.0,5.67,5.6,9.3,4,False,True,up,False,6,7.4,22.4,0,0.54,False,none,rain,0.51,False,none,36.5,True
SEC002,double,False,3.6,692.0,-14.9,mild,60,70,absolute,10,10,0.64,False,2025-12-05 02:41:17,2025-12-05 05:01:48,Train_33354,express,2,799.0,19.7,electric,medium,standard,KZJ,BCT,limited_stops,2025-12-05 11:45:24,2025-12-05 11:49:15,2025-12-05 12:00:57,2025-12-05 12:13:15,1.57,10.8,13.16,8.0,10.9,2,False,False,down,False,7,11.6,3.4,2,0.79,False,none,rain,0.58,False,none,28.0,True
SEC003,double,True,3.4,991.0,-2.9,mild,60,0,automatic,5,10,0.4,False,2025-12-05 05:28:36,2025-12-05 09:01:36,Train_71179,express,4,452.0,18.7,electric,slow,advanced,DHNE,RC,all_stops,2025-12-05 19:53:23,2025-12-05 20:01:44,2025-12-05 20:13:01,2025-12-05 20:19:49,2.71,6.5,7.35,6.3,19.3,1,False,True,down,False,6,5.0,4.3,0,0.69,False,none,clear,0.14,False,low,19.0,True
SEC002,double,True,5.7,645.0,7.3,mild,90,30,absolute,10,10,0.67,False,2025-12-05 04:27:05,2025-12-05 06:35:06,Train_46072,express,3,870.0,18.6,electric,fast,standard,BPQ,MUE,all_stops,2025-12-05 11:05:20,2025-12-05 11:11:38,2025-12-05 11:12:33,2025-12-05 11:36:08,24.18,4.5,5.72,6.9,10.2,1,False,False,up,True,0,3.6,10.5,1,0.35,False,none,rain,0.73,False,none,38.1,True
SEC005,single,True,7.2,670.0,11.7,straight,110,50,MACL,3,19,0.51,False,2025-12-05 03:01:01,2025-12-05 08:10:08,Train_82796,passenger,1,809.0,20.3,electric,slow,standard,DHNE,HYB,limited_stops,2025-12-05 17:05:06,2025-12-05 17:10:55,2025-12-05 17:07:22,2025-12-05 17:23:18,21.8,9.4,8.61,2.2,16.4,4,False,False,up,False,6,7.4,19.3,4,0.33,True,track_defect,rain,0.62,False,none,28.1,True
SEC005,double,True,3.7,1190.0,-4.2,mild,110,50,MACL,10,12,0.43,False,2025-12-05 03:14:44,2025-12-05 08:04:57,Train_37536,MEMU,1,775.0,19.6,dual,medium,standard,BPQ,HYB,limited_stops,2025-12-05 10:00:27,2025-12-05 10:02:44,2025-12-05 10:09:03,2025-12-05 10:20:54,23.25,11.0,11.97,7.4,10.0,2,False,True,up,True,7,4.5,10.3,4,0.83,False,none,rain,0.15,False,none,31.8,True
SEC005,double,False,6.5,758.0,5.2,straight,110,50,absolute,3,22,0.47,False,2025-12-05 05:41:04,2025-12-05 08:22:03,Train_14702,express,3,755.0,24.9,dual,medium,advanced,KZJ,HYB,limited_stops,2025-12-05 08:00:27,2025-12-05 08:04:58,2025-12-05 08:09:00,2025-12-05 08:17:14,0.61,8.8,10.17,6.7,7.8,6,False,True,down,False,6,18.1,12.8,4,0.3,True,none,fog,0.76,False,none,23.3,True
SEC001,single,False,5.9,1011.0,2.4,straight,110,50,MACL,3,19,0.93,False,2025-12-05 03:44:58,2025-12-05 06:34:19,Train_25396,passenger,1,863.0,24.6,electric,fast,standard,SC,BCT,non_stop,2025-12-05 13:19:32,2025-12-05 13:34:14,2025-12-05 13:37:49,2025-12-05 13:58:35,-1.14,11.9,14.83,3.8,12.8,5,False,False,up,False,7,11.3,15.8,1,0.87,False,none,rain,0.23,False,none,28.4,True
SEC004,double,True,7.0,1088.0,-9.0,sharp,60,30,automatic,3,21,0.58,False,2025-12-05 01:52:29,2025-12-05 05:18:03,Train_36011,MEMU,3,464.0,20.3,electric,slow,standard,BPQ,MUE,limited_stops,2025-12-05 19:27:27,2025-12-05 19:37:00,2025-12-05 19:28:17,2025-12-05 19:38:11,14.32,7.7,9.69,3.7,18.9,4,False,True,down,False,3,3.2,13.7,1,0.63,False,none,rain,0.24,False,none,20.7,True
SEC002,double,True,5.4,743.0,5.4,straight,110,0,MACL,10,20,0.88,False,2025-12-05 02:10:15,2025-12-05 07:16:56,Train_77536,passenger,1,420.0,19.8,electric,medium,standard,BPQ,MAS,limited_stops,2025-12-05 12:41:52,2025-12-05 12:56:17,2025-12-05 12:51:48,2025-12-05 12:58:46,18.8,11.0,10.06,4.9,12.4,4,False,False,down,False,3,11.5,13.8,2,0.3,True,none,clear,0.71,False,none,33.0,True
SEC002,double,True,6.8,750.0,-7.5,straight,130,30,MACL,10,21,0.52,False,2025-12-05 04:24:35,2025-12-05 07:35:10,Train_89063,passenger,5,460.0,18.8,diesel,fast,standard,SC,MAS,non_stop,2025-12-05 17:29:59,2025-12-05 17:44:00,2025-12-05 17:48:08,2025-12-05 17:51:56,15.28,4.9,4.85,7.2,16.9,6,False,False,down,False,5,18.4,22.2,4,0.49,False,none,rain,0.38,False,high,21.4,True
SEC002,double,True,3.9,1041.0,8.5,straight,110,0,automatic,5,23,0.42,False,2025-12-05 03:34:16,2025-12-05 06:43:12,Train_22868,passenger,3,806.0,19.1,diesel,medium,advanced,KZJ,MUE,all_stops,2025-12-05 11:23:58,2025-12-05 11:31:08,2025-12-05 11:27:07,2025-12-05 11:44:58,4.71,4.3,3.82,2.9,10.6,4,False,False,down,False,1,7.9,11.1,1,0.57,False,none,rain,0.35,False,none,21.3,True
SEC002,double,True,4.2,925.0,11.0,straight,60,70,absolute,10,15,0.9,False,2025-12-05 05:54:57,2025-12-05 11:11:35,Train_27781,passenger,3,515.0,20.8,diesel,medium,standard,SC,MUE,non_stop,2025-12-05 19:00:21,2025-12-05 19:13:59,2025-12-05 19:19:04,2025-12-05 19:18:43,-1.19,11.1,13.28,4.1,19.0,5,False,True,down,True,7,3.5,8.9,4,0.35,False,none,rain,0.78,False,none,31.0,True
SEC005,double,True,8.0,753.0,-0.6,mild,130,0,absolute,5,8,0.94,False,2025-12-05 04:29:14,2025-12-05 07:40:46,Train_13144,freight,5,478.0,24.3,dual,fast,standard,KZJ,MUE,non_stop,2025-12-05 09:27:03,2025-12-05 09:38:51,2025-12-05 09:40:37,2025-12-05 09:52:29,6.0,2.4,4.0,7.4,8.5,6,False,True,up,False,5,11.1,15.7,2,0.9,False,none,rain,0.38,False,none,29.9,True
SEC002,double,True,4.8,1025.0,-13.4,mild,130,50,MACL,10,19,0.5,False,2025-12-05 04:48:15,2025-12-05 07:55:21,Train_98177,freight,4,786.0,20.7,electric,medium,standard,NDLS,MAS,limited_stops,2025-12-05 21:38:20,2025-12-05 21:40:24,2025-12-05 21:49:20,2025-12-05 21:53:30,19.51,9.8,8.86,7.0,21.2,0,False,False,down,False,1,19.3,24.7,3,0.78,True,track_defect,fog,0.46,False,none,33.6,True
SEC004,double,True,8.4,1105.0,7.1,mild,110,50,absolute,3,19,0.4,False,2025-12-05 05:35:01,2025-12-05 09:42:10,Train_85660,freight,1,654.0,21.8,electric,fast,advanced,BPQ,BCT,limited_stops,2025-12-05 19:08:11,2025-12-05 19:16:18,2025-12-05 19:26:57,2025-12-05 19:30:32,5.77,8.5,8.14,4.2,18.6,1,False,True,down,False,5,12.4,12.3,1,0.2,False,none,rain,0.85,False,none,32.0,True
SEC005,double,True,3.3,665.0,-1.0,sharp,110,0,automatic,5,15,0.64,True,2025-12-05 04:31:12,2025-12-05 07:08:29,Train_64054,MEMU,3,712.0,21.8,electric,medium,standard,NDLS,MAS,limited_stops,2025-12-05 10:55:36,2025-12-05 11:02:28,2025-12-05 10:56:24,2025-12-05 11:22:45,10.2,7.1,6.55,2.0,10.9,4,False,False,up,True,1,4.3,8.9,3,0.3,False,none,clear,0.19,False,none,19.1,True
SEC002,double,True,5.7,517.0,-12.2,sharp,60,0,absolute,7,18,0.77,False,2025-12-05 05:11:39,2025-12-05 07:35:14,Train_66900,passenger,4,440.0,24.9,electric,medium,advanced,SC,MUE,limited_stops,2025-12-05 20:45:15,2025-12-05 20:53:46,2025-12-05 20:46:02,2025-12-05 21:06:21,16.01,7.2,9.08,2.6,20.8,1,False,False,up,False,7,6.4,24.9,2,0.55,False,none,rain,0.57,False,none,32.6,True
SEC001,double,True,4.8,692.0,-5.1,mild,60,0,MACL,3,23,0.9,False,2025-12-05 01:59:16,2025-12-05 07:22:04,Train_30407,passenger,4,693.0,20.5,electric,medium,standard,KZJ,MAS,limited_stops,2025-12-05 17:42:29,2025-12-05 17:50:10,2025-12-05 17:44:52,2025-12-05 17:53:19,17.6,2.2,2.4,7.6,16.9,0,False,False,down,True,5,11.6,5.6,2,0.44,False,none,fog,0.2,False,none,19.4,True
SEC003,single,True,8.5,972.0,-6.3,straight,110,50,absolute,10,22,0.47,False,2025-12-05 04:48:35,2025-12-05 07:30:56,Train_27027,MEMU,5,572.0,18.5,electric,slow,standard,KZJ,BCT,non_stop,2025-12-05 12:28:16,2025-12-05 12:42:23,2025-12-05 12:38:15,2025-12-05 12:42:34,7.46,8.9,8.22,2.8,12.1,5,False,False,up,False,1,5.3,12.0,0,0.2,False,none,rain,0.06,False,none,8.9,False
SEC003,single,True,8.4,1141.0,6.8,straight,110,70,automatic,10,13,0.91,False,2025-12-05 05:51:16,2025-12-05 08:29:20,Train_14411,MEMU,3,564.0,23.5,diesel,medium,standard,NDLS,BCT,all_stops,2025-12-05 08:04:22,2025-12-05 08:10:21,2025-12-05 08:08:07,2025-12-05 08:23:18,19.39,4.9,4.48,6.5,7.7,5,False,True,up,False,5,17.1,6.4,0,0.8,False,none,clear,0.4,True,low,38.8,True
SEC003,double,True,4.3,1104.0,-2.3,mild,90,70,automatic,5,19,0.73,True,2025-12-05 02:56:04,2025-12-05 07:49:21,Train_65559,freight,4,596.0,19.2,electric,medium,standard,NDLS,BCT,limited_stops,2025-12-05 11:37:09,2025-12-05 11:47:23,2025-12-05 11:42:21,2025-12-05 12:06:31,15.32,10.0,10.33,3.7,11.1,1,False,False,down,False,3,17.3,9.6,2,0.82,False,none,rain,0.49,False,none,35.1,True
SEC005,double,True,4.5,656.0,2.6,sharp,90,0,MACL,7,23,0.93,False,2025-12-05 01:47:01,2025-12-05 04:08:33,Train_68434,MEMU,3,732.0,22.6,electric,medium,standard,DHNE,BCT,non_stop,2025-12-05 22:27:18,2025-12-05 22:38:08,2025-12-05 22:42:35,2025-12-05 22:53:31,18.07,10.7,11.93,6.5,21.8,0,False,False,down,False,0,9.7,17.7,0,0.37,True,point_failure,clear,0.48,False,low,31.0,True
SEC002,single,False,7.1,1117.0,0.0,sharp,90,30,automatic,7,22,0.89,False,2025-12-05 01:24:00,2025-12-05 03:35:33,Train_61901,express,2,806.0,24.2,electric,medium,standard,KZJ,BCT,non_stop,2025-12-05 13:14:59,2025-12-05 13:18:44,2025-12-05 13:15:17,2025-12-05 13:33:58,17.86,10.0,10.6,6.3,12.6,5,True,False,down,True,0,11.9,9.4,0,0.87,False,none,fog,0.09,False,high,30.7,True
SEC005,single,True,7.9,1068.0,6.7,mild,110,0,MACL,10,17,0.82,False,2025-12-05 04:34:15,2025-12-05 10:31:06,Train_46356,express,2,503.0,21.8,electric,fast,advanced,KZJ,RC,limited_stops,2025-12-05 11:24:05,2025-12-05 11:33:52,2025-12-05 11:25:29,2025-12-05 11:50:32,18.18,4.7,6.75,7.0,11.3,5,False,False,down,False,2,6.4,23.7,1,0.84,False,none,clear,0.73,False,none,46.6,True
SEC004,single,True,6.7,1014.0,6.5,mild,60,30,absolute,7,18,0.87,False,2025-12-05 03:17:21,2025-12-05 07:34:58,Train_41525,express,3,849.0,22.2,dual,medium,standard,BPQ,MAS,all_stops,2025-12-05 14:00:58,2025-12-05 14:03:28,2025-12-05 14:15:43,2025-12-05 14:13:13,17.21,4.5,6.0,5.9,13.7,5,False,False,up,False,0,9.1,15.7,2,0.44,False,none,fog,0.06,False,none,29.2,True
SEC001,double,True,7.8,982.0,-1.5,straight,110,50,absolute,10,8,0.94,False,2025-12-05 05:49:05,2025-12-05 09:29:48,Train_69604,MEMU,2,708.0,20.9,electric,medium,standard,SC,BCT,all_stops,2025-12-05 18:36:30,2025-12-05 18:42:01,2025-12-05 18:38:23,2025-12-05 18:59:26,17.61,5.3,6.1,6.6,17.9,3,False,True,up,False,6,14.6,11.7,2,0.5,False,none,clear,0.84,True,none,40.9,True
SEC001,double,True,3.3,1065.0,-10.9,straight,110,30,automatic,7,15,0.86,False,2025-12-05 05:51:43,2025-12-05 09:48:03,Train_53857,MEMU,4,571.0,24.6,electric,medium,advanced,KZJ,MUE,all_stops,2025-12-05 21:57:54,2025-12-05 22:03:20,2025-12-05 22:08:13,2025-12-05 22:20:38,24.66,3.6,6.01,7.5,21.4,0,False,False,down,False,5,15.6,17.1,3,0.6,False,none,clear,0.83,False,low,45.7,True
SEC003,double,True,6.5,1103.0,-2.8,mild,110,0,automatic,5,13,0.88,False,2025-12-05 04:03:36,2025-12-05 06:27:48,Train_48697,passenger,3,573.0,20.3,diesel,fast,standard,SC,MAS,non_stop,2025-12-05 16:22:30,2025-12-05 16:25:26,2025-12-05 16:40:31,2025-12-05 16:35:23,17.63,5.8,8.57,4.7,16.4,6,False,False,up,False,6,15.2,10.5,3,0.67,True,signal_failure,rain,0.78,False,none,44.6,True
SEC003,double,False,6.9,1073.0,-10.2,straight,110,70,absolute,5,23,0.92,False,2025-12-05 05:08:03,2025-12-05 08:58:33,Train_10625,freight,2,858.0,24.5,electric,fast,standard,DHNE,MUE,limited_stops,2025-12-05 15:06:31,2025-12-05 15:16:05,2025-12-05 15:12:51,2025-12-05 15:26:25,17.83,7.2,6.47,5.8,14.8,5,False,False,up,False,3,15.1,14.5,0,0.92,False,none,rain,0.28,False,none,34.7,True
SEC003,double,False,4.0,585.0,13.8,straight,90,0,absolute,7,22,0.44,False,2025-12-05 01:53:14,2025-12-05 04:45:14,Train_44312,MEMU,3,779.0,22.3,electric,medium,advanced,NDLS,RC,non_stop,2025-12-05 19:06:54,2025-12-05 19:13:49,2025-12-05 19:20:54,2025-12-05 19:32:12,3.72,6.1,5.22,7.1,18.5,1,False,True,up,False,4,7.1,5.1,1,0.8,False,none,fog,0.19,False,none,21.1,True
SEC002,single,True,7.3,1006.0,13.5,straight,90,0,absolute,3,8,0.9,False,2025-12-05 04:24:27,2025-12-05 06:39:57,Train_46698,MEMU,5,478.0,22.1,electric,medium,advanced,NDLS,BCT,limited_stops,2025-12-05 15:26:33,2025-12-05 15:34:13,2025-12-05 15:34:36,2025-12-05 15:38:46,5.02,4.0,3.46,5.8,15.2,1,False,False,up,False,1,12.7,8.0,1,0.58,False,none,rain,0.06,False,none,24.6,True
SEC004,double,False,8.2,1089.0,-1.3,sharp,90,0,automatic,5,8,0.6,False,2025-12-05 04:41:19,2025-12-05 07:06:31,Train_68481,passenger,2,785.0,22.1,diesel,medium,standard,DHNE,MAS,all_stops,2025-12-05 17:58:26,2025-12-05 18:01:51,2025-12-05 18:03:36,2025-12-05 18:05:30,3.93,11.9,12.43,6.8,17.3,2,False,True,down,False,3,4.7,7.5,2,0.48,False,none,clear,0.57,False,none,24.8,True
SEC004,double,True,7.9,630.0,-14.2,sharp,110,0,MACL,7,11,0.69,False,2025-12-05 01:50:42,2025-12-05 04:00:33,Train_18870,passenger,2,752.0,23.3,electric,fast,standard,NDLS,MUE,all_stops,2025-12-05 08:40:43,2025-12-05 08:44:38,2025-12-05 08:46:06,2025-12-05 08:53:03,1.45,4.0,4.92,5.4,7.8,3,False,True,up,False,1,8.7,17.0,2,0.88,False,none,rain,0.87,False,none,34.6,True
SEC004,double,True,4.3,650.0,-3.8,straight,90,0,automatic,3,17,0.82,False,2025-12-05 01:02:28,2025-12-05 04:34:53,Train_99251,express,3,883.0,19.1,electric,medium,standard,KZJ,BCT,all_stops,2025-12-05 21:20:04,2025-12-05 21:32:46,2025-12-05 21:38:49,2025-12-05 21:37:06,1.13,8.8,11.07,6.0,21.2,6,False,False,up,False,1,12.4,13.4,0,0.45,False,none,clear,0.85,False,none,31.4,True
SEC004,double,True,4.8,1050.0,11.9,straight,110,0,absolute,7,10,0.56,True,2025-12-05 03:12:05,2025-12-05 09:00:23,Train_34905,passenger,2,429.0,19.0,electric,slow,standard,DHNE,MUE,limited_stops,2025-12-05 17:59:37,2025-12-05 18:03:25,2025-12-05 18:12:31,2025-12-05 18:04:26,13.57,10.8,11.49,5.8,17.3,6,False,True,up,False,7,7.2,7.2,1,0.89,True,track_defect,clear,0.47,False,none,33.5,True
SEC003,double,True,5.7,741.0,-6.4,straight,110,30,absolute,10,10,0.43,False,2025-12-05 02:35:03,2025-12-05 06:42:06,Train_16308,MEMU,3,836.0,24.4,electric,medium,standard,DHNE,MAS,all_stops,2025-12-05 17:22:26,2025-12-05 17:29:31,2025-12-05 17:28:47,2025-12-05 17:43:09,13.21,5.9,7.32,5.3,16.9,0,False,False,up,False,6,9.6,18.7,0,0.41,False,none,rain,0.89,False,none,32.4,True
SEC001,double,False,3.9,780.0,3.7,straight,60,0,absolute,5,23,0.87,False,2025-12-05 05:51:26,2025-12-05 08:41:56,Train_62014,express,3,669.0,24.1,electric,medium,standard,BPQ,RC,non_stop,2025-12-05 18:20:38,2025-12-05 18:24:08,2025-12-05 18:30:18,2025-12-05 18:33:06,18.18,11.4,14.02,7.5,17.6,0,False,True,up,False,1,18.3,11.9,2,0.39,False,none,clear,0.03,False,high,20.7,True
SEC003,double,True,8.2,764.0,-9.5,mild,90,30,absolute,3,18,0.71,False,2025-12-05 02:49:48,2025-12-05 05:10:12,Train_58788,MEMU,2,454.0,20.0,electric,medium,standard,BPQ,BCT,non_stop,2025-12-05 11:26:07,2025-12-05 11:35:52,2025-12-05 11:30:35,2025-12-05 11:44:55,13.05,6.3,7.12,2.7,10.6,4,False,False,up,False,5,16.5,17.7,0,0.67,False,none,rain,0.7,False,none,35.6,True
SEC004,double,False,3.9,649.0,9.8,straight,90,30,absolute,3,14,0.62,False,2025-12-05 04:58:22,2025-12-05 09:21:57,Train_46148,express,3,710.0,24.8,electric,medium,standard,KZJ,HYB,non_stop,2025-12-05 16:31:13,2025-12-05 16:43:06,2025-12-05 16:32:02,2025-12-05 16:51:14,15.4,10.7,10.43,4.2,16.0,0,False,False,up,False,1,9.4,21.2,2,0.23,True,signal_failure,rain,0.47,True,none,26.8,True
SEC003,double,True,7.2,1157.0,11.8,sharp,110,50,MACL,3,17,0.44,False,2025-12-05 05:03:51,2025-12-05 07:52:34,Train_55592,freight,3,514.0,21.7,electric,medium,standard,DHNE,RC,limited_stops,2025-12-05 17:34:45,2025-12-05 17:43:09,2025-12-05 17:50:10,2025-12-05 17:58:53,21.74,4.8,4.2,2.7,17.4,5,False,True,down,False,7,10.4,13.4,0,0.32,False,none,rain,0.14,False,none,23.1,True
SEC004,single,True,4.9,1064.0,3.5,mild,90,0,MACL,5,10,0.83,False,2025-12-05 04:30:45,2025-12-05 09:57:37,Train_92860,express,1,851.0,20.8,diesel,medium,standard,DHNE,MUE,limited_stops,2025-12-05 11:20:28,2025-12-05 11:32:55,2025-12-05 11:28:19,2025-12-05 11:40:19,16.02,2.1,4.34,4.1,11.3,1,False,False,up,False,2,17.0,22.2,4,0.7,False,none,clear,0.44,False,none,37.3,True
